"REGION","FACILITY","DATETIME","ARCHIVED","NOTARCHIVED","RETRIEVENEEDED","WAITINGFORFLUSH"
"SCAL","Baldwin Park",06-FEB-16,5747,33,28848,11
"SCAL","Baldwin Park",06-FEB-16,5751,32,28848,8
"SCAL","Baldwin Park",06-FEB-16,5751,32,28848,8
"SCAL","Baldwin Park",06-FEB-16,5752,32,28848,7
"SCAL","Baldwin Park",06-FEB-16,5752,32,28848,7
"SCAL","Baldwin Park",06-FEB-16,5752,31,28848,8
"SCAL","Baldwin Park",06-FEB-16,5752,31,28848,8
"SCAL","Baldwin Park",07-FEB-16,5752,30,28848,9
"SCAL","Baldwin Park",07-FEB-16,5752,31,28848,8
"SCAL","Baldwin Park",07-FEB-16,5754,32,28848,5
"SCAL","Baldwin Park",07-FEB-16,5754,30,28848,7
"SCAL","Baldwin Park",07-FEB-16,5754,34,28848,3
"SCAL","Baldwin Park",07-FEB-16,5754,30,28848,7
"SCAL","Baldwin Park",07-FEB-16,5754,32,28848,5
"SCAL","Baldwin Park",07-FEB-16,5754,30,28848,7
"SCAL","Baldwin Park",07-FEB-16,5755,30,28847,7
"SCAL","Baldwin Park",07-FEB-16,5755,30,28847,7
"SCAL","Baldwin Park",07-FEB-16,5755,27,28847,10
"SCAL","Baldwin Park",07-FEB-16,5754,27,28847,11
"SCAL","Baldwin Park",07-FEB-16,5755,27,28847,10
"SCAL","Baldwin Park",07-FEB-16,5755,27,28847,10
"SCAL","Baldwin Park",07-FEB-16,5758,27,28847,7
"SCAL","Baldwin Park",04-FEB-16,5888,37,28683,10
"SCAL","Baldwin Park",05-FEB-16,5889,35,28683,11
"SCAL","Baldwin Park",05-FEB-16,5889,35,28683,11
"SCAL","Baldwin Park",05-FEB-16,5892,35,28683,8
"SCAL","Baldwin Park",05-FEB-16,5892,34,28683,9
"SCAL","Baldwin Park",05-FEB-16,5893,34,28683,8
"SCAL","Baldwin Park",05-FEB-16,5893,34,28683,8
"SCAL","Baldwin Park",05-FEB-16,5894,34,28683,7
"SCAL","Baldwin Park",05-FEB-16,5894,34,28683,7
"SCAL","Baldwin Park",05-FEB-16,5889,34,28688,7
"SCAL","Baldwin Park",05-FEB-16,5889,33,28688,8
"SCAL","Baldwin Park",05-FEB-16,5716,37,28850,10
"SCAL","Baldwin Park",05-FEB-16,5716,40,28850,12
"SCAL","Baldwin Park",05-FEB-16,5717,42,28850,12
"SCAL","Baldwin Park",05-FEB-16,5716,44,28850,14
"SCAL","Baldwin Park",05-FEB-16,5718,46,28850,12
"SCAL","Baldwin Park",05-FEB-16,5717,50,28850,13
"SCAL","Baldwin Park",05-FEB-16,5720,52,28850,9
"SCAL","Baldwin Park",05-FEB-16,5715,51,28850,16
"SCAL","Baldwin Park",05-FEB-16,5719,48,28850,18
"SCAL","Baldwin Park",05-FEB-16,5717,43,28850,25
"SCAL","Baldwin Park",05-FEB-16,5732,42,28850,11
"SCAL","Baldwin Park",05-FEB-16,5732,41,28850,12
"SCAL","Baldwin Park",05-FEB-16,5736,40,28850,9
"SCAL","Baldwin Park",05-FEB-16,5736,38,28850,11
"SCAL","Baldwin Park",06-FEB-16,5740,35,28850,10
"SCAL","Baldwin Park",06-FEB-16,5740,34,28850,11
"SCAL","Baldwin Park",06-FEB-16,5741,34,28850,10
"SCAL","Baldwin Park",06-FEB-16,5741,33,28850,11
"SCAL","Baldwin Park",06-FEB-16,5744,33,28850,8
"SCAL","Baldwin Park",06-FEB-16,5744,33,28850,8
"SCAL","Baldwin Park",06-FEB-16,5745,33,28850,7
"SCAL","Baldwin Park",03-FEB-16,5835,52,28684,19
"SCAL","Baldwin Park",03-FEB-16,5840,55,28684,16
"SCAL","Baldwin Park",03-FEB-16,5839,54,28684,23
"SCAL","Baldwin Park",03-FEB-16,5848,51,28684,19
"SCAL","Baldwin Park",03-FEB-16,5840,49,28684,29
"SCAL","Baldwin Park",03-FEB-16,5846,46,28684,24
"SCAL","Baldwin Park",03-FEB-16,5851,45,28684,19
"SCAL","Baldwin Park",03-FEB-16,5861,44,28684,9
"SCAL","Baldwin Park",03-FEB-16,5861,41,28684,12
"SCAL","Baldwin Park",04-FEB-16,5865,38,28684,11
"SCAL","Baldwin Park",04-FEB-16,5865,38,28684,11
"SCAL","Baldwin Park",04-FEB-16,5867,37,28684,10
"SCAL","Baldwin Park",04-FEB-16,5867,38,28684,9
"SCAL","Baldwin Park",04-FEB-16,5870,37,28684,7
"SCAL","Baldwin Park",04-FEB-16,5870,37,28684,7
"SCAL","Baldwin Park",04-FEB-16,5870,36,28684,8
"SCAL","Baldwin Park",04-FEB-16,5870,36,28684,8
"SCAL","Baldwin Park",04-FEB-16,5868,36,28684,10
"SCAL","Baldwin Park",04-FEB-16,5865,37,28684,14
"SCAL","Baldwin Park",04-FEB-16,5867,38,28684,13
"SCAL","Baldwin Park",04-FEB-16,5850,42,28684,30
"SCAL","Baldwin Park",04-FEB-16,5863,40,28684,20
"SCAL","Baldwin Park",04-FEB-16,5857,40,28684,27
"SCAL","Baldwin Park",04-FEB-16,5873,43,28684,10
"SCAL","Baldwin Park",04-FEB-16,5870,42,28684,18
"SCAL","Baldwin Park",04-FEB-16,5876,45,28684,11
"SCAL","Baldwin Park",04-FEB-16,5874,43,28683,18
"SCAL","Baldwin Park",04-FEB-16,5875,41,28683,19
"SCAL","Baldwin Park",04-FEB-16,5875,40,28683,20
"SCAL","Baldwin Park",04-FEB-16,5887,40,28683,8
"SCAL","Baldwin Park",04-FEB-16,5887,40,28683,8
"SCAL","Baldwin Park",04-FEB-16,5888,38,28683,9
"SCAL","Baldwin Park",02-FEB-16,5809,41,28693,8
"SCAL","Baldwin Park",02-FEB-16,5807,42,28693,10
"SCAL","Baldwin Park",02-FEB-16,5806,43,28693,12
"SCAL","Baldwin Park",02-FEB-16,5805,43,28693,13
"SCAL","Baldwin Park",02-FEB-16,5804,46,28692,16
"SCAL","Baldwin Park",02-FEB-16,5810,49,28692,10
"SCAL","Baldwin Park",02-FEB-16,5805,49,28692,17
"SCAL","Baldwin Park",02-FEB-16,5808,50,28691,13
"SCAL","Baldwin Park",02-FEB-16,5808,52,28691,15
"SCAL","Baldwin Park",02-FEB-16,5814,55,28690,10
"SCAL","Baldwin Park",02-FEB-16,5815,55,28689,14
"SCAL","Baldwin Park",02-FEB-16,5816,54,28687,16
"SCAL","Baldwin Park",02-FEB-16,5815,52,28687,19
"SCAL","Baldwin Park",02-FEB-16,5826,50,28687,10
"SCAL","Baldwin Park",02-FEB-16,5826,50,28687,10
"SCAL","Baldwin Park",02-FEB-16,5829,46,28687,11
"SCAL","Baldwin Park",02-FEB-16,5829,44,28687,13
"SCAL","Baldwin Park",03-FEB-16,5830,41,28687,15
"SCAL","Baldwin Park",03-FEB-16,5830,40,28687,16
"SCAL","Baldwin Park",03-FEB-16,5837,40,28687,9
"SCAL","Baldwin Park",03-FEB-16,5837,40,28687,9
"SCAL","Baldwin Park",03-FEB-16,5839,39,28687,8
"SCAL","Baldwin Park",03-FEB-16,5839,38,28687,9
"SCAL","Baldwin Park",03-FEB-16,5839,38,28687,9
"SCAL","Baldwin Park",03-FEB-16,5839,38,28687,9
"SCAL","Baldwin Park",03-FEB-16,5841,37,28687,8
"SCAL","Baldwin Park",03-FEB-16,5840,39,28687,8
"SCAL","Baldwin Park",03-FEB-16,5837,40,28687,12
"SCAL","Baldwin Park",03-FEB-16,5831,47,28686,15
"SCAL","Baldwin Park",03-FEB-16,5835,45,28686,16
"SCAL","Baldwin Park",03-FEB-16,5833,50,28685,19
"SCAL","Baldwin Park",03-FEB-16,5836,49,28684,18
"SCAL","Baldwin Park",31-JAN-16,5788,39,28694,8
"SCAL","Baldwin Park",01-FEB-16,5788,39,28694,8
"SCAL","Baldwin Park",01-FEB-16,5788,38,28694,9
"SCAL","Baldwin Park",01-FEB-16,5789,38,28694,8
"SCAL","Baldwin Park",01-FEB-16,5789,38,28694,8
"SCAL","Baldwin Park",01-FEB-16,5790,38,28694,7
"SCAL","Baldwin Park",01-FEB-16,5790,38,28694,7
"SCAL","Baldwin Park",01-FEB-16,5790,38,28694,7
"SCAL","Baldwin Park",01-FEB-16,5790,38,28694,7
"SCAL","Baldwin Park",01-FEB-16,5790,38,28694,7
"SCAL","Baldwin Park",01-FEB-16,5789,38,28694,8
"SCAL","Baldwin Park",01-FEB-16,5789,39,28694,8
"SCAL","Baldwin Park",01-FEB-16,5789,40,28694,8
"SCAL","Baldwin Park",01-FEB-16,5791,42,28693,9
"SCAL","Baldwin Park",01-FEB-16,5790,45,28693,15
"SCAL","Baldwin Park",01-FEB-16,5793,45,28693,12
"SCAL","Baldwin Park",01-FEB-16,5793,47,28693,13
"SCAL","Baldwin Park",01-FEB-16,5779,57,28693,22
"SCAL","Baldwin Park",01-FEB-16,5774,57,28693,32
"SCAL","Baldwin Park",01-FEB-16,5787,56,28693,18
"SCAL","Baldwin Park",01-FEB-16,5782,53,28693,26
"SCAL","Baldwin Park",01-FEB-16,5792,51,28693,15
"SCAL","Baldwin Park",01-FEB-16,5792,51,28693,15
"SCAL","Baldwin Park",01-FEB-16,5800,48,28693,10
"SCAL","Baldwin Park",01-FEB-16,5800,47,28693,11
"SCAL","Baldwin Park",02-FEB-16,5800,43,28693,15
"SCAL","Baldwin Park",02-FEB-16,5800,42,28693,16
"SCAL","Baldwin Park",02-FEB-16,5806,43,28693,9
"SCAL","Baldwin Park",02-FEB-16,5806,42,28693,10
"SCAL","Baldwin Park",02-FEB-16,5809,42,28693,7
"SCAL","Baldwin Park",02-FEB-16,5809,42,28693,7
"SCAL","Baldwin Park",02-FEB-16,5809,41,28693,8
"SCAL","Baldwin Park",30-JAN-16,5773,46,28696,14
"SCAL","Baldwin Park",30-JAN-16,5777,46,28696,10
"SCAL","Baldwin Park",30-JAN-16,5777,46,28696,10
"SCAL","Baldwin Park",30-JAN-16,5780,46,28696,7
"SCAL","Baldwin Park",30-JAN-16,5779,46,28696,8
"SCAL","Baldwin Park",30-JAN-16,5779,46,28696,8
"SCAL","Baldwin Park",30-JAN-16,5779,46,28696,8
"SCAL","Baldwin Park",30-JAN-16,5780,45,28696,8
"SCAL","Baldwin Park",30-JAN-16,5780,45,28696,8
"SCAL","Baldwin Park",31-JAN-16,5781,45,28696,7
"SCAL","Baldwin Park",31-JAN-16,5781,45,28696,7
"SCAL","Baldwin Park",31-JAN-16,5781,47,28696,5
"SCAL","Baldwin Park",31-JAN-16,5781,44,28696,8
"SCAL","Baldwin Park",31-JAN-16,5781,44,28696,8
"SCAL","Baldwin Park",31-JAN-16,5781,44,28696,8
"SCAL","Baldwin Park",31-JAN-16,5782,44,28696,7
"SCAL","Baldwin Park",31-JAN-16,5782,44,28696,7
"SCAL","Baldwin Park",31-JAN-16,5782,44,28696,7
"SCAL","Baldwin Park",31-JAN-16,5782,44,28696,7
"SCAL","Baldwin Park",31-JAN-16,5781,44,28696,9
"SCAL","Baldwin Park",31-JAN-16,5779,45,28696,10
"SCAL","Baldwin Park",31-JAN-16,5779,45,28696,10
"SCAL","Baldwin Park",31-JAN-16,5779,43,28696,12
"SCAL","Baldwin Park",31-JAN-16,5783,43,28694,9
"SCAL","Baldwin Park",31-JAN-16,5783,43,28694,9
"SCAL","Baldwin Park",31-JAN-16,5785,43,28694,7
"SCAL","Baldwin Park",31-JAN-16,5785,43,28694,7
"SCAL","Baldwin Park",31-JAN-16,5785,41,28694,9
"SCAL","Baldwin Park",31-JAN-16,5785,40,28694,10
"SCAL","Baldwin Park",31-JAN-16,5785,40,28694,10
"SCAL","Baldwin Park",31-JAN-16,5785,40,28694,10
"SCAL","Baldwin Park",31-JAN-16,5788,40,28694,7
"SCAL","Baldwin Park",29-JAN-16,5763,49,28697,7
"SCAL","Baldwin Park",29-JAN-16,5763,48,28697,8
"SCAL","Baldwin Park",29-JAN-16,5762,49,28697,8
"SCAL","Baldwin Park",29-JAN-16,5761,48,28697,12
"SCAL","Baldwin Park",29-JAN-16,5763,48,28697,8
"SCAL","Baldwin Park",29-JAN-16,5762,49,28697,9
"SCAL","Baldwin Park",29-JAN-16,5763,49,28697,8
"SCAL","Baldwin Park",29-JAN-16,5762,49,28697,11
"SCAL","Baldwin Park",29-JAN-16,5761,50,28697,12
"SCAL","Baldwin Park",29-JAN-16,5759,50,28697,14
"SCAL","Baldwin Park",29-JAN-16,5765,49,28697,11
"SCAL","Baldwin Park",29-JAN-16,5764,48,28697,14
"SCAL","Baldwin Park",29-JAN-16,5767,49,28696,13
"SCAL","Baldwin Park",29-JAN-16,5766,49,28696,15
"SCAL","Baldwin Park",29-JAN-16,5768,49,28696,13
"SCAL","Baldwin Park",29-JAN-16,5772,49,28696,10
"SCAL","Baldwin Park",29-JAN-16,5770,48,28696,13
"SCAL","Baldwin Park",30-JAN-16,5773,48,28696,9
"SCAL","Baldwin Park",30-JAN-16,5773,48,28696,9
"SCAL","Baldwin Park",30-JAN-16,5775,48,28696,7
"SCAL","Baldwin Park",30-JAN-16,5775,47,28696,8
"SCAL","Baldwin Park",30-JAN-16,5775,47,28696,8
"SCAL","Baldwin Park",30-JAN-16,5775,47,28696,8
"SCAL","Baldwin Park",30-JAN-16,5776,47,28696,7
"SCAL","Baldwin Park",30-JAN-16,5776,47,28696,7
"SCAL","Baldwin Park",30-JAN-16,5776,47,28696,7
"SCAL","Baldwin Park",30-JAN-16,5776,48,28696,6
"SCAL","Baldwin Park",30-JAN-16,5776,47,28696,8
"SCAL","Baldwin Park",30-JAN-16,5775,47,28696,10
"SCAL","Baldwin Park",30-JAN-16,5772,47,28696,13
"SCAL","Baldwin Park",30-JAN-16,5772,47,28696,14
"SCAL","Baldwin Park",30-JAN-16,5776,46,28696,11
"SCAL","Baldwin Park",27-JAN-16,5716,57,28699,15
"SCAL","Baldwin Park",27-JAN-16,5722,55,28699,11
"SCAL","Baldwin Park",27-JAN-16,5722,52,28699,14
"SCAL","Baldwin Park",28-JAN-16,5727,50,28699,11
"SCAL","Baldwin Park",28-JAN-16,5727,50,28699,11
"SCAL","Baldwin Park",28-JAN-16,5730,49,28699,9
"SCAL","Baldwin Park",28-JAN-16,5730,49,28699,9
"SCAL","Baldwin Park",28-JAN-16,5731,49,28699,8
"SCAL","Baldwin Park",28-JAN-16,5731,49,28699,8
"SCAL","Baldwin Park",28-JAN-16,5732,49,28699,7
"SCAL","Baldwin Park",28-JAN-16,5732,49,28699,9
"SCAL","Baldwin Park",28-JAN-16,5731,49,28699,10
"SCAL","Baldwin Park",28-JAN-16,5730,53,28699,10
"SCAL","Baldwin Park",28-JAN-16,5724,60,28699,14
"SCAL","Baldwin Park",28-JAN-16,5726,58,28699,15
"SCAL","Baldwin Park",28-JAN-16,5723,62,28699,19
"SCAL","Baldwin Park",28-JAN-16,5730,60,28698,14
"SCAL","Baldwin Park",28-JAN-16,5730,63,28698,14
"SCAL","Baldwin Park",28-JAN-16,5737,70,28697,9
"SCAL","Baldwin Park",28-JAN-16,5736,68,28697,15
"SCAL","Baldwin Park",28-JAN-16,5740,67,28697,12
"SCAL","Baldwin Park",28-JAN-16,5738,62,28697,20
"SCAL","Baldwin Park",28-JAN-16,5744,60,28697,16
"SCAL","Baldwin Park",28-JAN-16,5744,60,28697,16
"SCAL","Baldwin Park",28-JAN-16,5751,56,28697,12
"SCAL","Baldwin Park",28-JAN-16,5751,52,28697,16
"SCAL","Baldwin Park",29-JAN-16,5748,51,28697,20
"SCAL","Baldwin Park",29-JAN-16,5748,49,28697,22
"SCAL","Baldwin Park",29-JAN-16,5759,49,28697,11
"SCAL","Baldwin Park",29-JAN-16,5759,49,28697,11
"SCAL","Baldwin Park",29-JAN-16,5763,49,28697,7
"SCAL","Baldwin Park",29-JAN-16,5763,49,28697,7
"SCAL","Baldwin Park",26-JAN-16,5845,65,28518,14
"SCAL","Baldwin Park",26-JAN-16,5842,67,28518,17
"SCAL","Baldwin Park",26-JAN-16,5843,73,28521,17
"SCAL","Baldwin Park",26-JAN-16,5838,71,28525,23
"SCAL","Baldwin Park",26-JAN-16,5846,70,28528,11
"SCAL","Baldwin Park",26-JAN-16,5846,65,28528,16
"SCAL","Baldwin Park",26-JAN-16,5852,62,28528,13
"SCAL","Baldwin Park",26-JAN-16,5852,62,28528,13
"SCAL","Baldwin Park",26-JAN-16,5857,60,28528,10
"SCAL","Baldwin Park",26-JAN-16,5857,55,28528,15
"SCAL","Baldwin Park",27-JAN-16,5862,52,28528,13
"SCAL","Baldwin Park",27-JAN-16,5862,52,28528,13
"SCAL","Baldwin Park",27-JAN-16,5866,52,28528,9
"SCAL","Baldwin Park",27-JAN-16,5866,52,28528,9
"SCAL","Baldwin Park",27-JAN-16,5868,50,28528,9
"SCAL","Baldwin Park",27-JAN-16,5868,50,28528,9
"SCAL","Baldwin Park",27-JAN-16,5868,50,28528,9
"SCAL","Baldwin Park",27-JAN-16,5868,49,28528,10
"SCAL","Baldwin Park",27-JAN-16,5869,50,28528,9
"SCAL","Baldwin Park",27-JAN-16,5867,49,28528,13
"SCAL","Baldwin Park",27-JAN-16,5706,50,28700,11
"SCAL","Baldwin Park",27-JAN-16,5707,53,28699,11
"SCAL","Baldwin Park",27-JAN-16,5702,56,28699,15
"SCAL","Baldwin Park",27-JAN-16,5700,58,28699,23
"SCAL","Baldwin Park",27-JAN-16,5699,59,28699,20
"SCAL","Baldwin Park",27-JAN-16,5697,62,28699,23
"SCAL","Baldwin Park",27-JAN-16,5710,67,28699,8
"SCAL","Baldwin Park",27-JAN-16,5704,64,28699,21
"SCAL","Baldwin Park",27-JAN-16,5713,61,28699,15
"SCAL","Baldwin Park",27-JAN-16,5713,59,28699,17
"SCAL","Baldwin Park",27-JAN-16,5716,57,28699,15
"MA","Baltimore South",27-JAN-16,6088,17,0,19
"MA","Baltimore South",27-JAN-16,6088,18,0,21
"MA","Baltimore South",27-JAN-16,6088,19,0,21
"MA","Baltimore South",27-JAN-16,6088,18,0,22
"MA","Baltimore South",27-JAN-16,6088,18,0,23
"MA","Baltimore South",27-JAN-16,6088,20,0,23
"MA","Baltimore South",27-JAN-16,6088,21,0,22
"MA","Baltimore South",27-JAN-16,6088,20,0,23
"MA","Baltimore South",27-JAN-16,6088,20,0,23
"MA","Baltimore South",27-JAN-16,6088,20,0,23
"MA","Baltimore South",27-JAN-16,6092,20,0,19
"MA","Baltimore South",27-JAN-16,6092,20,0,19
"MA","Baltimore South",30-JAN-16,6119,20,0,11
"MA","Baltimore South",30-JAN-16,6119,18,0,13
"MA","Baltimore South",30-JAN-16,6119,16,0,15
"MA","Baltimore South",30-JAN-16,6119,15,0,15
"MA","Baltimore South",30-JAN-16,6119,17,0,13
"MA","Baltimore South",30-JAN-16,6119,18,0,11
"MA","Baltimore South",30-JAN-16,6119,18,0,11
"MA","Baltimore South",30-JAN-16,6119,19,0,10
"MA","Baltimore South",30-JAN-16,6119,18,0,11
"MA","Baltimore South",30-JAN-16,6119,19,0,10
"MA","Baltimore South",30-JAN-16,6119,18,0,11
"MA","Baltimore South",27-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,19
"MA","Baltimore South",28-JAN-16,6092,20,0,20
"MA","Baltimore South",28-JAN-16,6092,19,0,21
"MA","Baltimore South",28-JAN-16,6093,20,0,23
"MA","Baltimore South",28-JAN-16,6093,22,0,21
"MA","Baltimore South",28-JAN-16,6093,20,0,27
"MA","Baltimore South",28-JAN-16,6093,20,0,27
"MA","Baltimore South",28-JAN-16,6094,20,0,26
"MA","Baltimore South",28-JAN-16,6094,23,0,25
"MA","Baltimore South",28-JAN-16,6094,21,0,27
"MA","Baltimore South",28-JAN-16,6094,22,0,27
"MA","Baltimore South",28-JAN-16,6094,21,0,28
"MA","Baltimore South",28-JAN-16,6094,20,0,29
"MA","Baltimore South",28-JAN-16,6094,20,0,29
"MA","Baltimore South",28-JAN-16,6094,20,0,29
"MA","Baltimore South",28-JAN-16,6095,20,0,25
"MA","Baltimore South",28-JAN-16,6095,20,0,25
"MA","Baltimore South",29-JAN-16,6098,20,0,19
"MA","Baltimore South",29-JAN-16,6098,20,0,19
"MA","Baltimore South",29-JAN-16,6100,23,0,14
"MA","Baltimore South",29-JAN-16,6102,20,0,15
"MA","Baltimore South",29-JAN-16,6104,21,0,12
"MA","Baltimore South",29-JAN-16,6104,20,0,13
"MA","Baltimore South",29-JAN-16,6106,20,0,11
"MA","Baltimore South",29-JAN-16,6106,20,0,12
"MA","Baltimore South",26-JAN-16,6087,14,0,11
"MA","Baltimore South",26-JAN-16,6087,15,0,13
"MA","Baltimore South",26-JAN-16,6087,15,0,13
"MA","Baltimore South",26-JAN-16,6087,19,0,10
"MA","Baltimore South",26-JAN-16,6087,15,0,14
"MA","Baltimore South",26-JAN-16,6087,15,0,14
"MA","Baltimore South",26-JAN-16,6087,16,0,13
"MA","Baltimore South",26-JAN-16,6087,15,0,14
"MA","Baltimore South",26-JAN-16,6087,16,0,13
"MA","Baltimore South",26-JAN-16,6087,15,0,14
"MA","Baltimore South",27-JAN-16,6087,15,0,14
"MA","Baltimore South",27-JAN-16,6087,15,0,14
"MA","Baltimore South",27-JAN-16,6087,15,0,12
"MA","Baltimore South",27-JAN-16,6087,16,0,11
"MA","Baltimore South",27-JAN-16,6088,16,0,10
"MA","Baltimore South",27-JAN-16,6088,15,0,10
"MA","Baltimore South",27-JAN-16,6088,15,0,10
"MA","Baltimore South",27-JAN-16,6088,14,0,11
"MA","Baltimore South",27-JAN-16,6088,13,0,13
"MA","Baltimore South",27-JAN-16,6088,14,0,13
"MA","Baltimore South",27-JAN-16,6088,15,0,15
"MA","Baltimore South",01-FEB-16,6128,19,0,20
"MA","Baltimore South",01-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,19,0,20
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6128,18,0,21
"MA","Baltimore South",02-FEB-16,6130,18,0,12
"MA","Baltimore South",02-FEB-16,6130,17,0,13
"MA","Baltimore South",30-JAN-16,6119,15,0,14
"MA","Baltimore South",30-JAN-16,6119,11,0,18
"MA","Baltimore South",30-JAN-16,6123,8,0,17
"MA","Baltimore South",30-JAN-16,6123,9,0,16
"MA","Baltimore South",30-JAN-16,6123,8,0,17
"MA","Baltimore South",30-JAN-16,6123,8,0,17
"MA","Baltimore South",30-JAN-16,6125,8,0,15
"MA","Baltimore South",31-JAN-16,6125,8,0,15
"MA","Baltimore South",31-JAN-16,6125,9,0,14
"MA","Baltimore South",31-JAN-16,6125,8,0,15
"MA","Baltimore South",31-JAN-16,6125,9,0,14
"MA","Baltimore South",31-JAN-16,6125,8,0,15
"MA","Baltimore South",31-JAN-16,6128,8,0,12
"MA","Baltimore South",31-JAN-16,6128,8,0,12
"MA","Baltimore South",31-JAN-16,6129,8,0,11
"MA","Baltimore South",31-JAN-16,6129,8,0,11
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,9,0,9
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",31-JAN-16,6130,8,0,10
"MA","Baltimore South",01-FEB-16,6130,8,0,10
"MA","Baltimore South",29-JAN-16,6106,17,0,15
"MA","Baltimore South",29-JAN-16,6107,19,0,15
"MA","Baltimore South",29-JAN-16,6107,19,0,16
"MA","Baltimore South",29-JAN-16,6107,19,0,17
"MA","Baltimore South",29-JAN-16,6107,21,0,17
"MA","Baltimore South",29-JAN-16,6107,21,0,17
"MA","Baltimore South",29-JAN-16,6107,20,0,19
"MA","Baltimore South",29-JAN-16,6107,20,0,20
"MA","Baltimore South",29-JAN-16,6107,23,0,18
"MA","Baltimore South",29-JAN-16,6107,23,0,19
"MA","Baltimore South",29-JAN-16,6108,24,0,17
"MA","Baltimore South",29-JAN-16,6108,27,0,16
"MA","Baltimore South",29-JAN-16,6111,27,0,13
"MA","Baltimore South",29-JAN-16,6111,28,0,13
"MA","Baltimore South",29-JAN-16,6111,24,0,17
"MA","Baltimore South",29-JAN-16,6114,25,0,13
"MA","Baltimore South",30-JAN-16,6117,22,0,13
"MA","Baltimore South",30-JAN-16,6117,21,0,14
"MA","Baltimore South",30-JAN-16,6119,21,0,12
"MA","Baltimore South",30-JAN-16,6119,19,0,14
"MA","Baltimore South",30-JAN-16,6119,20,0,13
"MA","Baltimore South",04-FEB-16,6153,15,0,13
"MA","Baltimore South",04-FEB-16,6156,17,0,10
"MA","Baltimore South",04-FEB-16,6156,18,0,10
"MA","Baltimore South",04-FEB-16,6156,19,0,10
"MA","Baltimore South",04-FEB-16,6157,18,0,10
"MA","Baltimore South",04-FEB-16,6157,18,0,10
"MA","Baltimore South",04-FEB-16,6159,18,0,8
"MA","Baltimore South",04-FEB-16,6159,19,0,8
"MA","Baltimore South",04-FEB-16,6159,19,0,8
"MA","Baltimore South",04-FEB-16,6159,18,0,9
"MA","Baltimore South",05-FEB-16,6159,19,0,8
"MA","Baltimore South",02-FEB-16,6130,17,0,14
"MA","Baltimore South",02-FEB-16,6130,16,0,15
"MA","Baltimore South",02-FEB-16,6130,19,0,13
"MA","Baltimore South",02-FEB-16,6130,21,0,12
"MA","Baltimore South",02-FEB-16,6130,21,0,12
"MA","Baltimore South",02-FEB-16,6130,20,0,14
"MA","Baltimore South",02-FEB-16,6130,19,0,16
"MA","Baltimore South",02-FEB-16,6130,20,0,17
"MA","Baltimore South",02-FEB-16,6130,20,0,17
"MA","Baltimore South",02-FEB-16,6130,18,0,19
"MA","Baltimore South",02-FEB-16,6130,18,0,19
"MA","Baltimore South",02-FEB-16,6131,17,0,18
"MA","Baltimore South",02-FEB-16,6135,18,0,13
"MA","Baltimore South",02-FEB-16,6135,20,0,11
"MA","Baltimore South",02-FEB-16,6135,17,0,14
"MA","Baltimore South",03-FEB-16,6135,17,0,14
"MA","Baltimore South",03-FEB-16,6136,17,0,13
"MA","Baltimore South",03-FEB-16,6136,17,0,13
"MA","Baltimore South",03-FEB-16,6140,17,0,9
"MA","Baltimore South",03-FEB-16,6140,17,0,9
"MA","Baltimore South",03-FEB-16,6142,17,0,7
"MA","Baltimore South",03-FEB-16,6142,17,0,7
"MA","Baltimore South",03-FEB-16,6142,17,0,8
"MA","Baltimore South",03-FEB-16,6143,17,0,7
"MA","Baltimore South",03-FEB-16,6143,18,0,8
"MA","Baltimore South",03-FEB-16,6143,18,0,10
"MA","Baltimore South",03-FEB-16,6143,20,0,9
"MA","Baltimore South",03-FEB-16,6143,18,0,11
"MA","Baltimore South",03-FEB-16,6143,20,0,10
"MA","Baltimore South",03-FEB-16,6144,19,0,11
